province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,variable,value
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_basic_level_female,1080
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_secondary_male,1155
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_secondary_female,1182
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_higher_education_male,203
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_higher_education_female,192
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_other_male,62
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_other_female,125
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,adult literacy,education_level_illiterate_pc_total,18.17
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,adult literacy,education_level_illiterate_pc_male,8.93
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,adult literacy,education_level_illiterate_pc_female,26.12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_early_childhood_pc_total,3.21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_early_childhood_pc_male,3.25
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_early_childhood_pc_female,3.18
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_basic_level_pc_total,35.59
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_basic_level_pc_male,42.56
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_basic_level_pc_female,29.61
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_secondary_pc_total,34.44
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_secondary_pc_male,36.82
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_secondary_pc_female,32.4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_higher_education_pc_total,5.82
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_higher_education_pc_male,6.47
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_higher_education_pc_female,5.26
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_other_pc_total,2.76
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_other_pc_male,1.98
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,education level,education_level_other_pc_female,3.43
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,urbanisation,population_urban,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,urbanisation,population_peri_urban,7334
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,urbanisation,population_rural,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,urbanisation,population_pc_urban,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,urbanisation,population_pc_peri_urban,100
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,urbanisation,population_pc_rural,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,population_20_24_total,672
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,population_20_24_male,277
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,population_20_24_female,395
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,population_married_before_18_total,80
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,population_married_before_18_male,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,population_married_before_18_female,73
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,child_marriage_rate_total,11.9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,child_marriage_rate_male,2.53
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,child marriage,child_marriage_rate_female,18.48
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,disabilities,population_with_disabilities,158
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,disabilities,population_without_disabilities,7176
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,disabilities,population_disability_not_reported,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,disabilities,disability_prevlance_rate,2.15
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,demographics,population_density,1190.71643820248
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,total_households,869
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,population_total,3392
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,population_male,1621
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,population_female,1771
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,average_household_size,3.903337169159954
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,sex_ratio,91.53020892151326
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,total_population_10_years_and_older,2899
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,male_population_10_years_and_older,1374
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,female_population_10_years_and_older,1525
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,total_usually_economically_active_employed,1004
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,male_usually_economically_active_employed,596
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,female_usually_economically_active_employed,408
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,total_usually_economically_active_unemployed,66
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,male_usually_economically_active_unemployed,41
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,female_usually_economically_active_unemployed,25
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,total_not_usually_economically_active,416
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,male_not_usually_economically_active,152
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,female_not_usually_economically_active,264
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,total_not_economically_active,1412
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,male_not_economically_active,584
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,female_not_economically_active,828
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,total_economic_activity_not_stated,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,male_economic_activity_not_stated,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,economic activity,female_economic_activity_not_stated,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_all_ages,3392
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_00_04_yrs,227
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_05_09_yrs,266
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_10_14_yrs,273
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_15_19_yrs,312
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_20_24_yrs,273
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_25_29_yrs,275
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_30_34_yrs,225
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_35_39_yrs,256
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_40_44_yrs,246
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_45_49_yrs,170
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_50_54_yrs,209
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_55_59_yrs,174
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_60_64_yrs,144
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_65_69_yrs,138
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_70_74_yrs,95
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_75_79_yrs,66
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_80_84_yrs,26
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_85_89_yrs,12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_90_94_yrs,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,total_95plus_yrs,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_all_ages,1621
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_00_04_yrs,114
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_05_09_yrs,133
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_10_14_yrs,145
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_15_19_yrs,149
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_20_24_yrs,126
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_25_29_yrs,123
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_30_34_yrs,103
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_35_39_yrs,124
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_40_44_yrs,119
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_45_49_yrs,71
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_50_54_yrs,101
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_55_59_yrs,79
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_60_64_yrs,68
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_65_69_yrs,71
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_70_74_yrs,41
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_75_79_yrs,30
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_80_84_yrs,16
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_85_89_yrs,6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_90_94_yrs,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,male_95plus_yrs,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_all_ages,1771
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_00_04_yrs,113
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_05_09_yrs,133
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_10_14_yrs,128
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_15_19_yrs,163
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_20_24_yrs,147
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_25_29_yrs,152
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_30_34_yrs,122
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_35_39_yrs,132
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_40_44_yrs,127
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_45_49_yrs,99
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_50_54_yrs,108
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_55_59_yrs,95
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_60_64_yrs,76
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_65_69_yrs,67
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_70_74_yrs,54
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_75_79_yrs,36
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_80_84_yrs,10
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_85_89_yrs,6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_90_94_yrs,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,five-year age group,female_95plus_yrs,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,total_children_5_17,712
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,male_children_5_17,359
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,female_children_5_17,353
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,currently_attending_school_male,344
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,currently_attending_school_female,337
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_ever_attended_school_male,14
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_ever_attended_school_female,13
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_never_attended_school_male,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_never_attended_school_female,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,currently_attending_school_total_pc,95.65
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,currently_attending_school_male_pc,95.82
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,currently_attending_school_female_pc,95.47
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_ever_attended_school_total_pc,3.79
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_ever_attended_school_male_pc,3.9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_ever_attended_school_female_pc,3.68
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_never_attended_school_total_pc,0.56
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_never_attended_school_male_pc,0.28
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,school attendance,oos_never_attended_school_female_pc,0.85
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,population_15plus_total,2626
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,population_15plus_male,1229
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,population_15plus_female,1397
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,literate_population_total,1725
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,literate_population_male,912
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,literate_population_female,813
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,literacy_rate_total,65.69
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,literacy_rate_male,74.21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,literacy_rate_female,58.2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,dependency ratios,population_0_14,766
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,dependency ratios,population_15_64,2284
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,dependency ratios,population_65plus,342
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,dependency ratios,child_dependency_ratio,33.54
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,dependency ratios,elderly_dependency_ratio,14.97
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,dependency ratios,total_dependency_ratio,48.51
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,population_5plus_total,3165
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,population_5plus_male,1507
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,population_5plus_female,1658
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,education_level_illiterate_male,318
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,education_level_illiterate_female,587
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_early_childhood_male,48
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_early_childhood_female,39
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_basic_level_male,515
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_basic_level_female,418
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_secondary_male,514
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_secondary_female,486
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_higher_education_male,77
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_higher_education_female,63
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_other_male,35
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_other_female,65
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,education_level_illiterate_pc_total,28.59
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,education_level_illiterate_pc_male,21.1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,adult literacy,education_level_illiterate_pc_female,35.4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_early_childhood_pc_total,2.75
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_early_childhood_pc_male,3.19
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_early_childhood_pc_female,2.35
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_basic_level_pc_total,29.48
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_basic_level_pc_male,34.17
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_basic_level_pc_female,25.21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_secondary_pc_total,31.6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_secondary_pc_male,34.11
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_secondary_pc_female,29.31
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_higher_education_pc_total,4.42
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_higher_education_pc_male,5.11
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_higher_education_pc_female,3.8
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_other_pc_total,3.16
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_other_pc_male,2.32
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,education level,education_level_other_pc_female,3.92
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,urbanisation,population_urban,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,urbanisation,population_peri_urban,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,urbanisation,population_rural,3392
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,urbanisation,population_pc_urban,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,urbanisation,population_pc_peri_urban,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,urbanisation,population_pc_rural,100
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,population_20_24_total,273
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,population_20_24_male,126
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,population_20_24_female,147
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,population_married_before_18_total,16
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,population_married_before_18_male,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,population_married_before_18_female,14
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,child_marriage_rate_total,5.86
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,child_marriage_rate_male,1.59
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,child marriage,child_marriage_rate_female,9.52
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,disabilities,population_with_disabilities,55
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,disabilities,population_without_disabilities,3337
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,disabilities,population_disability_not_reported,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,disabilities,disability_prevlance_rate,1.62
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,population_density,249.750562362134
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,demographics,total_households,949
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,demographics,population_total,3590
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,demographics,population_male,1724
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,demographics,population_female,1866
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,demographics,average_household_size,3.7829293993677555
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,demographics,sex_ratio,92.39013933547695
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,total_population_10_years_and_older,3045
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,male_population_10_years_and_older,1436
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,female_population_10_years_and_older,1609
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,total_usually_economically_active_employed,1727
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,male_usually_economically_active_employed,874
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,female_usually_economically_active_employed,853
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,total_usually_economically_active_unemployed,124
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,male_usually_economically_active_unemployed,79
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,female_usually_economically_active_unemployed,45
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,total_not_usually_economically_active,502
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,male_not_usually_economically_active,189
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,female_not_usually_economically_active,313
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,total_not_economically_active,685
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,male_not_economically_active,291
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,female_not_economically_active,394
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,total_economic_activity_not_stated,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,male_economic_activity_not_stated,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,economic activity,female_economic_activity_not_stated,4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_all_ages,3590
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_00_04_yrs,253
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_05_09_yrs,292
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_10_14_yrs,318
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_15_19_yrs,319
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_20_24_yrs,253
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_25_29_yrs,296
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_30_34_yrs,252
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_35_39_yrs,236
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_40_44_yrs,229
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_45_49_yrs,202
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_50_54_yrs,225
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_55_59_yrs,166
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_60_64_yrs,189
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_65_69_yrs,127
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_70_74_yrs,104
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_75_79_yrs,67
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_80_84_yrs,21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_85_89_yrs,23
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,12,five-year age group,total_90_94_yrs,12
