province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,variable,value
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,demographics,total_households,1057
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,home_ownership_owned,1019
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,home_ownership_rented,28
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,home_ownership_institutional,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,home_ownership_other,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,foundation_mud,353
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,foundation_mud_bonded_bricks_stone,417
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,foundation_cement_bonded_bricks_stone,265
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,foundation_reinforced_cement_concrete_with_pillars,12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,foundation_wooden_pillars,10
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_mud_bonded_bricks_stone,345
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_cement_bonded_bricks_stone,673
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_wood_planks,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_bamboo,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_unbaked_bricks,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_galvanised_sheet,37
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_prefabricated_sheet,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,outer_wall_other,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_galvanised_sheet,800
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_reinforced_cement_concrete,248
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_thatch_straw,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_tile,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_stone_slate,9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_wood_planks,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_mud,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,roof_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,floor_mud,275
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,floor_wooden_plank_bamboo,21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,floor_bricks_stone,5
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,floor_ceramic_tile,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,floor_cemented,751
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,floor_other,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_tap_piped_within_premises,242
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_tap_piped_outside_premises,758
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_tubewell_handpump,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_covered_well_kuwa,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_uncovered_well_kuwa,12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_spout_water,42
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_river_stream,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_jar_bottle,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,drinking water,drinking_water_other,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_wood_firewood,661
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_lpg,388
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_electricity,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_biogas,8
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_kerosene,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,cooking fuel,cooking_fuel_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,lighting fuel,lighting_electricity,1056
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,lighting fuel,lighting_solar,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,lighting fuel,lighting_kerosene,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,lighting fuel,lighting_biogas,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,lighting fuel,lighting_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,sanitation,toilet_flush_public_sewerage,9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,sanitation,toilet_flush_septic_tank,1029
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,sanitation,toilet_pit,12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,sanitation,toilet_public,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,sanitation,toilet_no_toilet,6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_without,41
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_at_least_one,1016
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_radio,550
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_television,738
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_landline,34
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_mobile_phone_ordinary,863
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_mobile_phone_smart,794
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_computer_laptop,161
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_internet,595
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_car_jeep_van,24
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_motorcycle_scooter,245
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_bicycle,56
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_electric_fan,451
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_refridgerator,267
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_washing_machine,8
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,household amenities,hh_amenities_air_conditioner,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_poorest_quintile_count,72
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_poorer_quintile_count,154
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_middle_quintile_count,319
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_richer_quintile_count,277
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_richest_quintile_count,235
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_poorest_quintile_pc,6.81
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_poorer_quintile_pc,14.57
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_middle_quintile_pc,30.18
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_richer_quintile_pc,26.21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,wealth quintile,wealth_quintile_richest_quintile_pc,22.23
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_most_adequate_count,327
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_adequate_count,438
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_moderate_count,282
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_inadequate_count,10
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_least_adequate_count,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_most_adequate_pc,30.94
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_adequate_pc,41.44
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_moderate_pc,26.68
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_inadequate_pc,0.95
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,7,housing,house_quality_least_adequate_pc,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,demographics,total_households,1903
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,home_ownership_owned,1447
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,home_ownership_rented,378
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,home_ownership_institutional,67
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,home_ownership_other,11
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,foundation_mud,133
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,foundation_mud_bonded_bricks_stone,710
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,foundation_cement_bonded_bricks_stone,1038
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,foundation_reinforced_cement_concrete_with_pillars,16
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,foundation_wooden_pillars,6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_mud_bonded_bricks_stone,54
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_cement_bonded_bricks_stone,1795
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_wood_planks,6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_bamboo,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_unbaked_bricks,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_galvanised_sheet,45
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_prefabricated_sheet,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,outer_wall_other,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_galvanised_sheet,782
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_reinforced_cement_concrete,1105
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_thatch_straw,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_tile,5
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_stone_slate,4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_wood_planks,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_mud,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,roof_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,floor_mud,73
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,floor_wooden_plank_bamboo,21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,floor_bricks_stone,9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,floor_ceramic_tile,35
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,floor_cemented,1759
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,floor_other,6
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_tap_piped_within_premises,770
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_tap_piped_outside_premises,1047
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_tubewell_handpump,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_covered_well_kuwa,4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_uncovered_well_kuwa,9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_spout_water,62
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_river_stream,9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_jar_bottle,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,drinking water,drinking_water_other,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_wood_firewood,330
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_lpg,1554
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_electricity,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_biogas,9
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_kerosene,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,cooking fuel,cooking_fuel_other,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,lighting fuel,lighting_electricity,1890
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,lighting fuel,lighting_solar,11
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,lighting fuel,lighting_kerosene,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,lighting fuel,lighting_biogas,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,lighting fuel,lighting_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,sanitation,toilet_flush_public_sewerage,12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,sanitation,toilet_flush_septic_tank,1800
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,sanitation,toilet_pit,78
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,sanitation,toilet_public,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,sanitation,toilet_no_toilet,12
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_without,25
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_at_least_one,1878
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_radio,680
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_television,1329
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_landline,71
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_mobile_phone_ordinary,1284
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_mobile_phone_smart,1674
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_computer_laptop,354
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_internet,1385
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_car_jeep_van,64
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_motorcycle_scooter,675
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_bicycle,183
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_electric_fan,1599
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_refridgerator,1002
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_washing_machine,82
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,household amenities,hh_amenities_air_conditioner,20
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_poorest_quintile_count,15
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_poorer_quintile_count,31
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_middle_quintile_count,255
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_richer_quintile_count,750
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_richest_quintile_count,852
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_poorest_quintile_pc,0.79
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_poorer_quintile_pc,1.63
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_middle_quintile_pc,13.4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_richer_quintile_pc,39.41
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,wealth quintile,wealth_quintile_richest_quintile_pc,44.77
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_most_adequate_count,1374
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_adequate_count,450
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_moderate_count,72
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_inadequate_count,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_least_adequate_count,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_most_adequate_pc,72.2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_adequate_pc,23.65
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_moderate_pc,3.78
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_inadequate_pc,0.37
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,9,housing,house_quality_least_adequate_pc,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,demographics,total_households,869
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,home_ownership_owned,865
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,home_ownership_rented,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,home_ownership_institutional,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,home_ownership_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,foundation_mud,105
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,foundation_mud_bonded_bricks_stone,601
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,foundation_cement_bonded_bricks_stone,152
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,foundation_reinforced_cement_concrete_with_pillars,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,foundation_wooden_pillars,4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_mud_bonded_bricks_stone,167
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_cement_bonded_bricks_stone,676
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_wood_planks,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_bamboo,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_unbaked_bricks,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_galvanised_sheet,20
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_prefabricated_sheet,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,outer_wall_other,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_galvanised_sheet,557
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_reinforced_cement_concrete,308
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_thatch_straw,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_tile,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_stone_slate,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_wood_planks,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_mud,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,roof_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,floor_mud,161
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,floor_wooden_plank_bamboo,11
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,floor_bricks_stone,5
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,floor_ceramic_tile,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,floor_cemented,686
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,housing,floor_other,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_tap_piped_within_premises,424
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_tap_piped_outside_premises,370
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_tubewell_handpump,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_covered_well_kuwa,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_uncovered_well_kuwa,3
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_spout_water,69
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_river_stream,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_jar_bottle,2
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,drinking water,drinking_water_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_wood_firewood,456
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_lpg,412
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_electricity,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_biogas,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_kerosene,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,cooking fuel,cooking_fuel_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,lighting fuel,lighting_electricity,868
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,lighting fuel,lighting_solar,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,lighting fuel,lighting_kerosene,1
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,lighting fuel,lighting_biogas,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,lighting fuel,lighting_other,0
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,sanitation,toilet_flush_public_sewerage,7
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,sanitation,toilet_flush_septic_tank,826
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,sanitation,toilet_pit,21
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,sanitation,toilet_public,4
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,sanitation,toilet_no_toilet,11
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_without,19
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_at_least_one,850
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_radio,384
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_television,585
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_landline,19
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_mobile_phone_ordinary,754
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_mobile_phone_smart,638
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_computer_laptop,104
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_internet,519
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_car_jeep_van,26
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_motorcycle_scooter,280
Bagmati,Nuwakot,Bidur,NP03,NP0328,NP0328301,10,household amenities,hh_amenities_bicycle,44
