province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,rdna_affected,variable,value
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,drinking water,NA,drinking_water_covered_well_kuwa,50
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,drinking water,NA,drinking_water_uncovered_well_kuwa,396
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,drinking water,NA,drinking_water_spout_water,165
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,drinking water,NA,drinking_water_river_stream,13
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,drinking water,NA,drinking_water_jar_bottle,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,drinking water,NA,drinking_water_other,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_wood_firewood,713
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_lpg,212
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_electricity,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_cowdung,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_biogas,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_kerosene,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,cooking fuel,NA,cooking_fuel_other,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,lighting fuel,NA,lighting_electricity,892
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,lighting fuel,NA,lighting_solar,29
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,lighting fuel,NA,lighting_kerosene,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,lighting fuel,NA,lighting_biogas,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,lighting fuel,NA,lighting_other,6
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,sanitation,NA,toilet_flush_public_sewerage,4
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,sanitation,NA,toilet_flush_septic_tank,808
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,sanitation,NA,toilet_pit,100
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,sanitation,NA,toilet_public,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,sanitation,NA,toilet_no_toilet,14
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_without,25
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_at_least_one,902
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_radio,234
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_television,434
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_landline,7
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_mobile_phone_ordinary,768
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_mobile_phone_smart,514
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_computer_laptop,38
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_internet,238
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_car_jeep_van,8
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_motorcycle_scooter,103
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_bicycle,27
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_electric_fan,372
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_refridgerator,147
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_washing_machine,6
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,household amenities,NA,hh_amenities_air_conditioner,3
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_poorest_quintile_count,269
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_poorer_quintile_count,127
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_middle_quintile_count,290
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_richer_quintile_count,175
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_richest_quintile_count,66
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,29.02
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,13.7
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_middle_quintile_pc,31.28
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_richer_quintile_pc,18.88
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,wealth quintile,NA,wealth_quintile_richest_quintile_pc,7.12
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_most_adequate_count,35
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_adequate_count,420
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_moderate_count,351
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_inadequate_count,121
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_least_adequate_count,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_most_adequate_pc,3.78
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_adequate_pc,45.31
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_moderate_pc,37.86
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_inadequate_pc,13.05
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,8,housing,NA,house_quality_least_adequate_pc,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,demographics,NA,total_households,1228
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,home_ownership_owned,1137
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,home_ownership_rented,85
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,home_ownership_institutional,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,home_ownership_other,4
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,foundation_mud,95
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,foundation_mud_bonded_bricks_stone,266
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,foundation_cement_bonded_bricks_stone,375
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,foundation_reinforced_cement_concrete_with_pillars,487
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,foundation_wooden_pillars,5
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_mud_bonded_bricks_stone,85
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_cement_bonded_bricks_stone,898
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_wood_planks,140
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_bamboo,102
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_unbaked_bricks,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_galvanised_sheet,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_prefabricated_sheet,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,outer_wall_other,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_galvanised_sheet,107
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_reinforced_cement_concrete,391
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_thatch_straw,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_tile,727
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_stone_slate,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_wood_planks,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_mud,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,roof_other,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,floor_mud,224
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,floor_wooden_plank_bamboo,6
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,floor_bricks_stone,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,floor_ceramic_tile,14
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,floor_cemented,980
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,floor_other,4
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_tap_piped_within_premises,1095
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_tap_piped_outside_premises,99
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_tubewell_handpump,7
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_covered_well_kuwa,8
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_uncovered_well_kuwa,16
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_spout_water,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_river_stream,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_jar_bottle,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,drinking water,NA,drinking_water_other,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_wood_firewood,486
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_lpg,736
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_electricity,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_cowdung,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_biogas,6
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_kerosene,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,cooking fuel,NA,cooking_fuel_other,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,lighting fuel,NA,lighting_electricity,1206
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,lighting fuel,NA,lighting_solar,17
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,lighting fuel,NA,lighting_kerosene,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,lighting fuel,NA,lighting_biogas,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,lighting fuel,NA,lighting_other,3
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,sanitation,NA,toilet_flush_public_sewerage,15
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,sanitation,NA,toilet_flush_septic_tank,1094
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,sanitation,NA,toilet_pit,87
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,sanitation,NA,toilet_public,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,sanitation,NA,toilet_no_toilet,30
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_without,28
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_at_least_one,1200
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_radio,487
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_television,702
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_landline,40
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_mobile_phone_ordinary,921
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_mobile_phone_smart,967
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_computer_laptop,129
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_internet,556
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_car_jeep_van,43
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_motorcycle_scooter,243
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_bicycle,116
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_electric_fan,909
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_refridgerator,457
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_washing_machine,25
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,household amenities,NA,hh_amenities_air_conditioner,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_poorest_quintile_count,59
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_poorer_quintile_count,163
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_middle_quintile_count,350
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_richer_quintile_count,407
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_richest_quintile_count,249
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,4.8
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,13.27
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_middle_quintile_pc,28.5
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_richer_quintile_pc,33.14
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,wealth quintile,NA,wealth_quintile_richest_quintile_pc,20.28
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_most_adequate_count,362
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_adequate_count,586
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_moderate_count,262
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_inadequate_count,17
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_least_adequate_count,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_most_adequate_pc,29.48
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_adequate_pc,47.72
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_moderate_pc,21.34
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_inadequate_pc,1.38
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,9,housing,NA,house_quality_least_adequate_pc,0.08
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,demographics,NA,total_households,821
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,home_ownership_owned,810
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,home_ownership_rented,9
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,home_ownership_institutional,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,home_ownership_other,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,foundation_mud,103
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,foundation_mud_bonded_bricks_stone,155
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,foundation_cement_bonded_bricks_stone,112
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,foundation_reinforced_cement_concrete_with_pillars,449
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,foundation_wooden_pillars,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_mud_bonded_bricks_stone,109
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_cement_bonded_bricks_stone,309
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_wood_planks,303
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_bamboo,96
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_unbaked_bricks,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_galvanised_sheet,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_prefabricated_sheet,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,outer_wall_other,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_galvanised_sheet,141
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_reinforced_cement_concrete,145
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_thatch_straw,8
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_tile,525
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_stone_slate,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_wood_planks,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_mud,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,roof_other,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,floor_mud,329
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,floor_wooden_plank_bamboo,8
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,floor_bricks_stone,9
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,floor_ceramic_tile,6
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,floor_cemented,465
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,housing,NA,floor_other,4
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_tap_piped_within_premises,208
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_tap_piped_outside_premises,79
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_tubewell_handpump,9
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_covered_well_kuwa,336
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_uncovered_well_kuwa,91
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_spout_water,91
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_river_stream,5
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_jar_bottle,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,drinking water,NA,drinking_water_other,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_wood_firewood,532
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_lpg,272
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_electricity,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_cowdung,2
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_biogas,12
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_kerosene,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,cooking fuel,NA,cooking_fuel_other,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,lighting fuel,NA,lighting_electricity,806
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,lighting fuel,NA,lighting_solar,7
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,lighting fuel,NA,lighting_kerosene,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,lighting fuel,NA,lighting_biogas,0
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,lighting fuel,NA,lighting_other,7
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,sanitation,NA,toilet_flush_public_sewerage,3
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,sanitation,NA,toilet_flush_septic_tank,594
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,sanitation,NA,toilet_pit,210
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,sanitation,NA,toilet_public,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,sanitation,NA,toilet_no_toilet,13
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_without,38
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_at_least_one,783
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_radio,307
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_television,369
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_landline,7
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_mobile_phone_ordinary,653
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_mobile_phone_smart,400
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_computer_laptop,41
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_internet,157
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_car_jeep_van,4
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_motorcycle_scooter,68
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_bicycle,22
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_electric_fan,349
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_refridgerator,113
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_washing_machine,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,household amenities,NA,hh_amenities_air_conditioner,1
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_poorest_quintile_count,184
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_poorer_quintile_count,229
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_middle_quintile_count,246
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_richer_quintile_count,114
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_richest_quintile_count,48
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,22.41
Bagmati,Sindhuli,Kamalamai,NP03,NP0320,NP0320301,10,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,27.89
