province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,theme,variable,value
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_at_least_one,10300
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_radio,5432
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_television,5967
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_landline,99
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_mobile_phone_ordinary,8613
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_mobile_phone_smart,8127
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_computer_laptop,705
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_internet,3788
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_car_jeep_van,184
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_motorcycle_scooter,1511
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_bicycle,1428
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_electric_fan,6365
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_refridgerator,2966
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_washing_machine,94
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,household amenities,hh_amenities_air_conditioner,24
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_poorest_quintile_count,1338
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_poorer_quintile_count,1299
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_middle_quintile_count,2939
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_richer_quintile_count,3568
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_richest_quintile_count,1580
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_poorest_quintile_pc,12.48
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_poorer_quintile_pc,12.11
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_middle_quintile_pc,27.41
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_richer_quintile_pc,33.27
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,wealth quintile,wealth_quintile_richest_quintile_pc,14.73
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_most_adequate_count,2911
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_adequate_count,4770
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_moderate_count,2419
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_inadequate_count,587
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_least_adequate_count,37
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_most_adequate_pc,27.14
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_adequate_pc,44.48
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_moderate_pc,22.56
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_inadequate_pc,5.47
Bagmati,Makwanpur,Manahari,NP03,NP0331,NP0331401,housing,house_quality_least_adequate_pc,0.35
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,demographics,total_households,46566
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,home_ownership_owned,38531
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,home_ownership_rented,7411
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,home_ownership_institutional,350
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,home_ownership_other,274
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,foundation_mud,8408
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,foundation_mud_bonded_bricks_stone,25817
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,foundation_cement_bonded_bricks_stone,10279
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,foundation_reinforced_cement_concrete_with_pillars,1823
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,foundation_wooden_pillars,239
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_mud_bonded_bricks_stone,2663
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_cement_bonded_bricks_stone,41147
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_wood_planks,1723
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_bamboo,153
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_unbaked_bricks,100
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_galvanised_sheet,231
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_prefabricated_sheet,43
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,outer_wall_other,506
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_galvanised_sheet,21276
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_reinforced_cement_concrete,23485
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_thatch_straw,222
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_tile,1065
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_stone_slate,425
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_wood_planks,75
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_mud,0
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,roof_other,18
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,floor_mud,4473
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,floor_wooden_plank_bamboo,785
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,floor_bricks_stone,602
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,floor_ceramic_tile,1043
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,floor_cemented,39496
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,floor_other,167
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_tap_piped_within_premises,29532
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_tap_piped_outside_premises,11613
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_tubewell_handpump,2270
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_covered_well_kuwa,460
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_uncovered_well_kuwa,1687
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_spout_water,713
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_river_stream,116
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_jar_bottle,69
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,drinking water,drinking_water_other,106
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_wood_firewood,8122
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_lpg,37806
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_electricity,190
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_cowdung,2
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_biogas,405
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_kerosene,34
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,cooking fuel,cooking_fuel_other,7
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,lighting fuel,lighting_electricity,45934
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,lighting fuel,lighting_solar,510
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,lighting fuel,lighting_kerosene,73
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,lighting fuel,lighting_biogas,2
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,lighting fuel,lighting_other,47
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,sanitation,toilet_flush_public_sewerage,1464
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,sanitation,toilet_flush_septic_tank,35377
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,sanitation,toilet_pit,8878
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,sanitation,toilet_public,162
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,sanitation,toilet_no_toilet,685
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_without,678
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_at_least_one,45888
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_radio,17457
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_television,33712
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_landline,2734
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_mobile_phone_ordinary,32300
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_mobile_phone_smart,40959
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_computer_laptop,11855
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_internet,28397
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_car_jeep_van,2467
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_motorcycle_scooter,19216
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_bicycle,9988
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_electric_fan,37211
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_refridgerator,24778
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_washing_machine,4316
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,household amenities,hh_amenities_air_conditioner,636
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_poorest_quintile_count,1371
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_poorer_quintile_count,1918
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_middle_quintile_count,7449
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_richer_quintile_count,15722
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_richest_quintile_count,20106
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_poorest_quintile_pc,2.94
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_poorer_quintile_pc,4.12
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_middle_quintile_pc,16
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_richer_quintile_pc,33.76
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,wealth quintile,wealth_quintile_richest_quintile_pc,43.18
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_most_adequate_count,25611
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_adequate_count,16440
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_moderate_count,3874
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_inadequate_count,594
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_least_adequate_count,47
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_most_adequate_pc,55
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_adequate_pc,35.3
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_moderate_pc,8.32
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_inadequate_pc,1.28
Bagmati,Makwanpur,Hetauda,NP03,NP0331,NP0331201,housing,house_quality_least_adequate_pc,0.1
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,demographics,total_households,5085
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,home_ownership_owned,4788
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,home_ownership_rented,161
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,home_ownership_institutional,107
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,home_ownership_other,29
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,foundation_mud,3879
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,foundation_mud_bonded_bricks_stone,819
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,foundation_cement_bonded_bricks_stone,104
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,foundation_reinforced_cement_concrete_with_pillars,262
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,foundation_wooden_pillars,21
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_mud_bonded_bricks_stone,3090
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_cement_bonded_bricks_stone,1592
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_wood_planks,184
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_bamboo,31
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_unbaked_bricks,2
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_galvanised_sheet,183
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_prefabricated_sheet,0
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,outer_wall_other,3
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_galvanised_sheet,4653
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_reinforced_cement_concrete,300
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_thatch_straw,81
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_tile,18
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_stone_slate,27
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_wood_planks,4
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_mud,0
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,roof_other,2
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,floor_mud,2612
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,floor_wooden_plank_bamboo,98
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,floor_bricks_stone,10
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,floor_ceramic_tile,9
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,floor_cemented,2343
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,floor_other,13
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_tap_piped_within_premises,2300
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_tap_piped_outside_premises,2641
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_tubewell_handpump,4
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_covered_well_kuwa,0
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_uncovered_well_kuwa,75
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_spout_water,30
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_river_stream,15
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_jar_bottle,2
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,drinking water,drinking_water_other,18
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_wood_firewood,3718
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_lpg,1310
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_electricity,21
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_cowdung,2
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_biogas,31
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_kerosene,1
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,cooking fuel,cooking_fuel_other,2
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,lighting fuel,lighting_electricity,4957
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,lighting fuel,lighting_solar,94
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,lighting fuel,lighting_kerosene,24
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,lighting fuel,lighting_biogas,1
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,lighting fuel,lighting_other,9
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,sanitation,toilet_flush_public_sewerage,150
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,sanitation,toilet_flush_septic_tank,4187
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,sanitation,toilet_pit,472
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,sanitation,toilet_public,27
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,sanitation,toilet_no_toilet,249
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_without,271
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_at_least_one,4814
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_radio,1446
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_television,2726
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_landline,77
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_mobile_phone_ordinary,4079
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_mobile_phone_smart,3237
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_computer_laptop,200
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_internet,417
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_car_jeep_van,76
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_motorcycle_scooter,588
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_bicycle,138
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_electric_fan,889
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_refridgerator,710
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_washing_machine,41
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,household amenities,hh_amenities_air_conditioner,4
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_poorest_quintile_count,1098
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_poorer_quintile_count,1674
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_middle_quintile_count,1492
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_richer_quintile_count,578
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_richest_quintile_count,243
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_poorest_quintile_pc,21.59
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_poorer_quintile_pc,32.92
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_middle_quintile_pc,29.34
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_richer_quintile_pc,11.37
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,wealth quintile,wealth_quintile_richest_quintile_pc,4.78
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_most_adequate_count,434
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_adequate_count,2106
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_moderate_count,2414
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_inadequate_count,127
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_least_adequate_count,4
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_most_adequate_pc,8.53
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_adequate_pc,41.42
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_moderate_pc,47.47
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_inadequate_pc,2.5
Bagmati,Makwanpur,Bhimphedi,NP03,NP0331,NP0331404,housing,house_quality_least_adequate_pc,0.08
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,demographics,total_households,5285
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,home_ownership_owned,5075
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,home_ownership_rented,172
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,home_ownership_institutional,13
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,home_ownership_other,25
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,foundation_mud,2983
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,foundation_mud_bonded_bricks_stone,1827
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,foundation_cement_bonded_bricks_stone,154
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,foundation_reinforced_cement_concrete_with_pillars,273
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,foundation_wooden_pillars,48
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_mud_bonded_bricks_stone,2715
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_cement_bonded_bricks_stone,2103
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_wood_planks,218
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_bamboo,48
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_unbaked_bricks,7
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_galvanised_sheet,79
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_prefabricated_sheet,0
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,outer_wall_other,115
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_galvanised_sheet,4712
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_reinforced_cement_concrete,389
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_thatch_straw,125
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_tile,17
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_stone_slate,32
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_wood_planks,5
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_mud,0
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,roof_other,5
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,floor_mud,2891
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,floor_wooden_plank_bamboo,75
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,floor_bricks_stone,39
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,floor_ceramic_tile,15
Bagmati,Makwanpur,Makawanpurgadhi,NP03,NP0331,NP0331406,housing,floor_cemented,2233
