province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,theme,variable,value
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,population_20_24_male,507
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,population_20_24_female,521
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,population_married_before_18_total,111
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,population_married_before_18_male,22
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,population_married_before_18_female,89
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,child_marriage_rate_total,10.8
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,child_marriage_rate_male,4.34
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,child marriage,child_marriage_rate_female,17.08
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,disabilities,population_with_disabilities,567
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,disabilities,population_without_disabilities,13506
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,disabilities,population_disability_not_reported,3
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,disabilities,disability_prevlance_rate,4.03
Bagmati,Kavrepalanchok,Chauri Deurali,NP03,NP0324,NP0324402,demographics,population_density,NA
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,total_households,4518
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,population_total,15678
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,population_male,7596
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,population_female,8082
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,average_household_size,3.4701195219123506
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,sex_ratio,93.98663697104676
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,total_population_10_years_and_older,13654
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,male_population_10_years_and_older,6544
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,female_population_10_years_and_older,7110
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,total_usually_economically_active_employed,7598
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,male_usually_economically_active_employed,3911
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,female_usually_economically_active_employed,3687
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,total_usually_economically_active_unemployed,201
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,male_usually_economically_active_unemployed,125
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,female_usually_economically_active_unemployed,76
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,total_not_usually_economically_active,2338
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,male_not_usually_economically_active,997
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,female_not_usually_economically_active,1341
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,total_not_economically_active,3507
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,male_not_economically_active,1507
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,female_not_economically_active,2000
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,total_economic_activity_not_stated,10
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,male_economic_activity_not_stated,4
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,economic activity,female_economic_activity_not_stated,6
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_all_ages,15678
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_00_04_yrs,939
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_05_09_yrs,1085
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_10_14_yrs,1300
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_15_19_yrs,1447
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_20_24_yrs,1206
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_25_29_yrs,1135
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_30_34_yrs,989
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_35_39_yrs,972
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_40_44_yrs,943
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_45_49_yrs,907
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_50_54_yrs,1108
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_55_59_yrs,867
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_60_64_yrs,892
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_65_69_yrs,691
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_70_74_yrs,487
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_75_79_yrs,384
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_80_84_yrs,165
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_85_89_yrs,110
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_90_94_yrs,36
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,total_95plus_yrs,15
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_all_ages,7596
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_00_04_yrs,506
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_05_09_yrs,546
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_10_14_yrs,626
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_15_19_yrs,686
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_20_24_yrs,586
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_25_29_yrs,575
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_30_34_yrs,512
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_35_39_yrs,428
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_40_44_yrs,430
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_45_49_yrs,405
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_50_54_yrs,510
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_55_59_yrs,440
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_60_64_yrs,448
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_65_69_yrs,345
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_70_74_yrs,213
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_75_79_yrs,185
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_80_84_yrs,86
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_85_89_yrs,51
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_90_94_yrs,11
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,male_95plus_yrs,7
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_all_ages,8082
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_00_04_yrs,433
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_05_09_yrs,539
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_10_14_yrs,674
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_15_19_yrs,761
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_20_24_yrs,620
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_25_29_yrs,560
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_30_34_yrs,477
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_35_39_yrs,544
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_40_44_yrs,513
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_45_49_yrs,502
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_50_54_yrs,598
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_55_59_yrs,427
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_60_64_yrs,444
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_65_69_yrs,346
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_70_74_yrs,274
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_75_79_yrs,199
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_80_84_yrs,79
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_85_89_yrs,59
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_90_94_yrs,25
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,five-year age group,female_95plus_yrs,8
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,total_children_5_17,3278
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,male_children_5_17,1584
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,female_children_5_17,1694
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,currently_attending_school_male,1461
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,currently_attending_school_female,1566
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_ever_attended_school_male,86
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_ever_attended_school_female,94
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_never_attended_school_male,37
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_never_attended_school_female,34
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,currently_attending_school_total_pc,92.34
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,currently_attending_school_male_pc,92.23
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,currently_attending_school_female_pc,92.44
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_ever_attended_school_total_pc,5.49
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_ever_attended_school_male_pc,5.43
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_ever_attended_school_female_pc,5.55
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_never_attended_school_total_pc,2.17
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_never_attended_school_male_pc,2.34
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,school attendance,oos_never_attended_school_female_pc,2.01
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,population_15plus_total,12354
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,population_15plus_male,5918
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,population_15plus_female,6436
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,literate_population_total,7552
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,literate_population_male,4286
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,literate_population_female,3266
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,literacy_rate_total,61.13
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,literacy_rate_male,72.42
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,literacy_rate_female,50.75
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,dependency ratios,population_0_14,3324
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,dependency ratios,population_15_64,10466
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,dependency ratios,population_65plus,1888
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,dependency ratios,child_dependency_ratio,31.76
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,dependency ratios,elderly_dependency_ratio,18.04
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,dependency ratios,total_dependency_ratio,49.8
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,population_5plus_total,14739
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,population_5plus_male,7090
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,population_5plus_female,7649
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,education_level_illiterate_male,1664
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,education_level_illiterate_female,3193
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_early_childhood_male,131
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_early_childhood_female,111
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_basic_level_male,2887
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_basic_level_female,2243
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_secondary_male,1963
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_secondary_female,1637
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_higher_education_male,197
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_higher_education_female,177
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_other_male,248
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_other_female,288
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,education_level_illiterate_pc_total,32.95
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,education_level_illiterate_pc_male,23.47
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,adult literacy,education_level_illiterate_pc_female,41.74
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_early_childhood_pc_total,1.64
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_early_childhood_pc_male,1.85
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_early_childhood_pc_female,1.45
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_basic_level_pc_total,34.81
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_basic_level_pc_male,40.72
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_basic_level_pc_female,29.32
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_secondary_pc_total,24.42
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_secondary_pc_male,27.69
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_secondary_pc_female,21.4
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_higher_education_pc_total,2.54
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_higher_education_pc_male,2.78
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_higher_education_pc_female,2.31
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_other_pc_total,3.64
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_other_pc_male,3.5
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,education level,education_level_other_pc_female,3.77
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,urbanisation,population_urban,0
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,urbanisation,population_peri_urban,0
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,urbanisation,population_rural,15678
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,urbanisation,population_pc_urban,0
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,urbanisation,population_pc_peri_urban,0
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,urbanisation,population_pc_rural,100
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,population_20_24_total,1206
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,population_20_24_male,586
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,population_20_24_female,620
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,population_married_before_18_total,141
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,population_married_before_18_male,31
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,population_married_before_18_female,110
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,child_marriage_rate_total,11.69
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,child_marriage_rate_male,5.29
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,child marriage,child_marriage_rate_female,17.74
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,disabilities,population_with_disabilities,497
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,disabilities,population_without_disabilities,15179
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,disabilities,population_disability_not_reported,2
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,disabilities,disability_prevlance_rate,3.17
Bagmati,Kavrepalanchok,Bhumlu,NP03,NP0324,NP0324401,demographics,population_density,NA
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,demographics,total_households,7924
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,demographics,population_total,30381
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,demographics,population_male,14853
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,demographics,population_female,15528
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,demographics,average_household_size,3.8340484603735487
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,demographics,sex_ratio,95.65301391035548
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,total_population_10_years_and_older,26107
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,male_population_10_years_and_older,12608
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,female_population_10_years_and_older,13499
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,total_usually_economically_active_employed,15124
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,male_usually_economically_active_employed,7945
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,female_usually_economically_active_employed,7179
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,total_usually_economically_active_unemployed,536
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,male_usually_economically_active_unemployed,311
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,female_usually_economically_active_unemployed,225
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,total_not_usually_economically_active,4466
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,male_not_usually_economically_active,1770
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,female_not_usually_economically_active,2696
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,total_not_economically_active,5962
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,male_not_economically_active,2574
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,female_not_economically_active,3388
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,total_economic_activity_not_stated,19
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,male_economic_activity_not_stated,8
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,economic activity,female_economic_activity_not_stated,11
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_all_ages,30381
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_00_04_yrs,2070
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_05_09_yrs,2204
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_10_14_yrs,2395
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_15_19_yrs,2674
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_20_24_yrs,2511
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_25_29_yrs,2439
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_30_34_yrs,2196
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_35_39_yrs,2104
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_40_44_yrs,2174
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_45_49_yrs,1930
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_50_54_yrs,2022
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_55_59_yrs,1496
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_60_64_yrs,1414
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_65_69_yrs,984
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_70_74_yrs,778
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_75_79_yrs,508
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_80_84_yrs,272
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_85_89_yrs,150
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_90_94_yrs,36
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,total_95plus_yrs,24
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_all_ages,14853
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_00_04_yrs,1073
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_05_09_yrs,1172
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_10_14_yrs,1235
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_15_19_yrs,1282
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_20_24_yrs,1220
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_25_29_yrs,1192
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_30_34_yrs,1083
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_35_39_yrs,997
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_40_44_yrs,1037
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_45_49_yrs,903
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_50_54_yrs,964
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_55_59_yrs,734
Bagmati,Kavrepalanchok,Mandan Deupur,NP03,NP0324,NP0324301,five-year age group,male_60_64_yrs,690
